id;Linkin Nimi;UniqueNimi;Kieli;Url;KieliNimi
4600;Vammaispalvelut;Услуги для инвалидов;ru;https://kalajoki.fi/ru/%d1%81%d0%be%d1%86%d0%b8%d0%b0%d0%bb%d1%8c%d0%bd%d0%be%d0%b5-%d0%be%d0%b1%d0%b5%d1%81%d0%bf%d0%b5%d1%87%d0%b5%d0%bd%d0%b8%d0%b5-%d0%b8-%d0%b7%d0%b4%d1%80%d0%b0%d0%b2%d0%be%d0%be%d1%85%d1%80%d0%b0/c%d0%be%d1%86%d0%b8%d0%b0%d0%bb%d1%8c%d0%bd%d1%8b%d0%b5-%d1%83%d1%81%d0%bb%d1%83%d0%b3%d0%b8/%d1%83%d1%81%d0%bb%d1%83%d0%b3%d0%b8-%d0%b4%d0%bb%d1%8f-%d0%b8%d0%bd%d0%b2%d0%b0%d0%bb%d0%b8%d0%b4%d0%be%d0%b2/;Venäjä
4609;Neuvola;Maternity clinic;en;https://kalajoki.fi/en/social-and-health-services/health-services/maternity-and-child-health-services/;Englanti
4609;Neuvola;Поликлиника;ru;https://kalajoki.fi/ru/%d1%81%d0%be%d1%86%d0%b8%d0%b0%d0%bb%d1%8c%d0%bd%d0%be%d0%b5-%d0%be%d0%b1%d0%b5%d1%81%d0%bf%d0%b5%d1%87%d0%b5%d0%bd%d0%b8%d0%b5-%d0%b8-%d0%b7%d0%b4%d1%80%d0%b0%d0%b2%d0%be%d0%be%d1%85%d1%80%d0%b0/%d0%b7%d0%b4%d1%80%d0%b0%d0%b2%d0%be%d0%be%d1%85%d1%80%d0%b0%d0%bd%d0%b5%d0%bd%d0%b8%d0%b5/%d0%bf%d0%be%d0%bb%d0%b8%d0%ba%d0%bb%d0%b8%d0%bd%d0%b8%d0%ba%d0%b0/;Venäjä
4623;Nuorisotoimi;Youth services;en;;Englanti
4623;Nuorisotoimi;Услуги в молодёжной сфере;ru;;Venäjä
4625;Nuorisopalvelut;Youth work;en;https://kalajoki.fi/en/leisure-and-sports/young-people/;Englanti
4625;Nuorisopalvelut;Работа с молодёжью;ru;https://kalajoki.fi/ru/%d0%b4%d0%be%d1%81%d1%83%d0%b3-%d0%b8-%d1%81%d0%bf%d0%be%d1%80%d1%82/%d1%83%d1%81%d0%bb%d1%83%d0%b3%d0%b8-%d0%b4%d0%bb%d1%8f-%d0%bc%d0%be%d0%bb%d0%be%d0%b4%d0%b5%d0%b6%d0%b8/;Venäjä
4626;Mielenterveys- ja päihdetyö;Mental health and substance abuse services;en;https://kalajoki.fi/en/social-and-health-services/health-services/osviitta-mental-health-and-substance-abuse-services/;Englanti
4626;Mielenterveys- ja päihdetyö;Центр психиатрической помощи и токсикологии;ru;https://kalajoki.fi/ru/%d1%81%d0%be%d1%86%d0%b8%d0%b0%d0%bb%d1%8c%d0%bd%d0%be%d0%b5-%d0%be%d0%b1%d0%b5%d1%81%d0%bf%d0%b5%d1%87%d0%b5%d0%bd%d0%b8%d0%b5-%d0%b8-%d0%b7%d0%b4%d1%80%d0%b0%d0%b2%d0%be%d0%be%d1%85%d1%80%d0%b0/%d0%b7%d0%b4%d1%80%d0%b0%d0%b2%d0%be%d0%be%d1%85%d1%80%d0%b0%d0%bd%d0%b5%d0%bd%d0%b8%d0%b5/%d1%86%d0%b5%d0%bd%d1%82%d1%80-%d0%bf%d1%81%d0%b8%d1%85%d0%b8%d0%b0%d1%82%d1%80%d0%b8%d1%87%d0%b5%d1%81%d0%ba%d0%be%d0%b9-%d0%bf%d0%be%d0%bc%d0%be%d1%89%d0%b8-%d0%b8-%d1%82%d0%be%d0%ba%d1%81%d0%b8/;Venäjä
4628;Sosiaalipalvelut;Social services;en;https://kalajoki.fi/en/social-and-health-services/social-services/;Englanti
4628;Sosiaalipalvelut;Социальные услуги;ru;https://kalajoki.fi/ru/%d1%81%d0%be%d1%86%d0%b8%d0%b0%d0%bb%d1%8c%d0%bd%d0%be%d0%b5-%d0%be%d0%b1%d0%b5%d1%81%d0%bf%d0%b5%d1%87%d0%b5%d0%bd%d0%b8%d0%b5-%d0%b8-%d0%b7%d0%b4%d1%80%d0%b0%d0%b2%d0%be%d0%be%d1%85%d1%80%d0%b0/c%d0%be%d1%86%d0%b8%d0%b0%d0%bb%d1%8c%d0%bd%d1%8b%d0%b5-%d1%83%d1%81%d0%bb%d1%83%d0%b3%d0%b8/;Venäjä
4629;Vapaa-aika;Leisure in;en;;Englanti
4629;Vapaa-aika;Свободное время;ru;;Venäjä
4631;Merijärven kunnankirjasto;Merijärvi Municipal Library;en;;Englanti
4631;Merijärven kunnankirjasto;Муниципальная библиотека Мериярви;ru;;Venäjä
4633;Kotiseutumuseo;The Merijärvi Local History Museum ;en;;Englanti
4633;Kotiseutumuseo;Мериярвский краеведческий музей;ru;;Venäjä
4635;Liikuntatoimi;Sport Services;en;;Englanti
4635;Liikuntatoimi;Услуги физкультуры и спорта;ru;;Venäjä
4637;Jokamiehenoikeudet;Everyman's rights;en;https://www.ymparisto.fi/en-US/Nature;Englanti
4637;Jokamiehenoikeudet;Природоресурсный закон;ru;;Venäjä
4641;Kulttuuritoimi;Cultural service;en;;Englanti
4641;Kulttuuritoimi;Культурные услуги;ru;;Venäjä
4644;Ympäristöministeriö;Government and ministries;en;https://ym.fi/en/front-page;Englanti
4645;Nuorisopalvelujen facebook-sivut;Youth service´s Facebook pages;en;;Englanti
4645;Nuorisopalvelujen facebook-sivut;Услуги в молодёжной сфере  Страницы в фейсбуке;ru;;Venäjä
4648;Opas varhaiskasvatuksesta;دليل للتربية المُبكرة;ar;;Arabi
4648;Opas varhaiskasvatuksesta;Guide to early childhood education and care;en;https://www.hel.fi/helsinki/en/childhood-and-education/day-care/daycare;Englanti
4648;Opas varhaiskasvatuksesta;Guía sobre la educación infantil;es;;Espanja
4648;Opas varhaiskasvatuksesta;Koolieelse kasvatusega tuttavaks;et;;Eesti
4648;Opas varhaiskasvatuksesta;با تعلیم و تربیت خردساالن  آشنا شوید;fa;;Persia
4648;Opas varhaiskasvatuksesta;Se familiariser avec les services de l’éducation précoce;fr;;Ranska
4648;Opas varhaiskasvatuksesta;Знакомьтесь: система дошкольного воспитания;ru;;Venäjä
4648;Opas varhaiskasvatuksesta;Baro barbaarin-horaadka;so;;Somali
4648;Opas varhaiskasvatuksesta;Handbok om småbarnspedagogik;sv;;Ruotsi
4648;Opas varhaiskasvatuksesta;Erken çocukluk eğitimi rehberi;tr;;Turkki
4648;Opas varhaiskasvatuksesta;万塔的多语种咨询服务;zh;;Kiina
4651;Ero lapsiperheessä -videosarja;سلسلة فيديوهات - الطلاق في الأسرة التي لديها أطفال;ar;https://helsinki.mll.fi/lapset-ensin-erossakin/videot/arabia/;Arabi
4651;Ero lapsiperheessä -videosarja;Divorce in a Family with Children video series;en;https://helsinki.mll.fi/lapset-ensin-erossakin/videot/englanti/;Englanti
4651;Ero lapsiperheessä -videosarja;"Serie de videos ""El divorcio en las familias con hijos""";es;;Espanja
4651;Ero lapsiperheessä -videosarja;Videosari „Lahutus lastega perekonnas“;et;;Eesti
4651;Ero lapsiperheessä -videosarja;سریال ویدیویی تفاوت در خانواده های دارای فرزند;fa;;Persia
4651;Ero lapsiperheessä -videosarja;Séparation dans une famille avec enfant - série de vidéos;fr;;Ranska
4651;Ero lapsiperheessä -videosarja;Серия видео «Развод в семье с детьми»;ru;https://helsinki.mll.fi/lapset-ensin-erossakin/videot/venaja/;Venäjä
4651;Ero lapsiperheessä -videosarja;Furitaanka ka dhaca qoys carruur leh- taxane fiidiyow ah;so;https://helsinki.mll.fi/lapset-ensin-erossakin/videot/somali/;Somali
4651;Ero lapsiperheessä -videosarja;Videoserien Skilsmässa i en barnfamilj;sv;https://helsinki.mll.fi/lapset-ensin-erossakin/videot/ruotsi/;Ruotsi
4651;Ero lapsiperheessä -videosarja;''Çocuklu ailelerde boşanma'' video serisi;tr;;Turkki
4651;Ero lapsiperheessä -videosarja;育儿家庭中的离婚——系列视频;zh;;Kiina
4652;Tietoa kuntavaaleista selkokielellä;معلومات عن انتخابات البلديات بلغة سهلة;ar;;Arabi
4652;Tietoa kuntavaaleista selkokielellä;Information on municipal elections in plain language;en;;Englanti
4652;Tietoa kuntavaaleista selkokielellä;Información sobre las elecciones municipales en lengua sencilla;es;;Espanja
4652;Tietoa kuntavaaleista selkokielellä;Teavet kohalike omavalitsuste volikogude valimiste kohta lihtsas keeles;et;;Eesti
4652;Tietoa kuntavaaleista selkokielellä;اطلاعاتی در مورد انتخابات شهر به زبان ساده;fa;;Persia
4652;Tietoa kuntavaaleista selkokielellä;Informations sur les élections communales en langage simplifié;fr;;Ranska
4652;Tietoa kuntavaaleista selkokielellä;Информация о муниципальных выборах на доступном финском языке;ru;;Venäjä
4652;Tietoa kuntavaaleista selkokielellä;Macluumaadka doorashada degmooyinka oo ku qoran luqad fasiix ah;so;;Somali
4652;Tietoa kuntavaaleista selkokielellä;Information om kommunalval i klarspråk;sv;;Ruotsi
4652;Tietoa kuntavaaleista selkokielellä;Belediye seçimleri hakkında basitleştirilmiş dilde bilgi;tr;;Turkki
4652;Tietoa kuntavaaleista selkokielellä;有关市政选举的简易介绍;zh;;Kiina
4653;Koronaohjeita kuntavaaleihin;إرشادات كورونا بخصوص انتخابات البلديات;ar;;Arabi
4653;Koronaohjeita kuntavaaleihin;COVID-19 instructions for municipal elections;en;https://vaalit.fi/en/instructions-for-voters-covid-19;Englanti
4653;Koronaohjeita kuntavaaleihin;Información sobre el coronavirus para las elecciones municipales;es;;Espanja
4653;Koronaohjeita kuntavaaleihin;Kohalike omavalitsuste volikogude valimiste aegsed koroonajuhtnöörid;et;;Eesti
4653;Koronaohjeita kuntavaaleihin;دستورالعمل های مربوط به کرونا برای انتخابات شهر;fa;;Persia
4653;Koronaohjeita kuntavaaleihin;Consignes en matière de coronavirus pour les élections communales;fr;;Ranska
4653;Koronaohjeita kuntavaaleihin;Инструкции о профилактике коронавируса во время муниципальных выборов;ru;;Venäjä
4653;Koronaohjeita kuntavaaleihin;Tilmaanbixinnada Koronaha ee doorashada degmooyinka;so;;Somali
4653;Koronaohjeita kuntavaaleihin;Coronaanvisningar för kommunalvalet;sv;https://vaalit.fi/sv/coronaanvisningar-for-valjarna;Ruotsi
4653;Koronaohjeita kuntavaaleihin;Belediye seçimleri için korona talimatları;tr;;Turkki
4653;Koronaohjeita kuntavaaleihin;市政选举中的新冠防疫指导;zh;;Kiina
4655;Tietoa koulutussopimuksesta;معلومات عن اتفاقيات التعليم;ar;;Arabi
4655;Tietoa koulutussopimuksesta;Information on training agreements;en;;Englanti
4655;Tietoa koulutussopimuksesta;Información sobre el contrato de formación;es;;Espanja
4655;Tietoa koulutussopimuksesta;Teavet koolituslepingu kohta;et;;Eesti
4655;Tietoa koulutussopimuksesta;اطلاعاتی در مورد تحصیلات قراردادی;fa;;Persia
4655;Tietoa koulutussopimuksesta;Informations sur le contrat de formation;fr;;Ranska
4655;Tietoa koulutussopimuksesta;Информация о договоре на обучение;ru;;Venäjä
4655;Tietoa koulutussopimuksesta;Macluumaad ku saabsan heshiiska waxbarashada;so;;Somali
4655;Tietoa koulutussopimuksesta;Information om utbildningsavtal;sv;https://www.oph.fi/sv/utbildning-och-examina/larandet-i-arbetslivet#122f5525;Ruotsi
4655;Tietoa koulutussopimuksesta;Eğitim sözleşmesi hakkında bilgi;tr;;Turkki
4655;Tietoa koulutussopimuksesta;有关培训合同的信息;zh;;Kiina
4657;Vuokra-Asunnot;مساكن الإيجار;ar;;Arabi
4657;Vuokra-Asunnot;Rental Apartments;en;https://www.vaasa.fi/en/living/housing-and-construction/housing/rental-apartments/;Englanti
4657;Vuokra-Asunnot;Viviendas de alquiler;es;;Espanja
4657;Vuokra-Asunnot;ÜürikorteridÜürikorterid;et;;Eesti
4657;Vuokra-Asunnot;آپارتمان اجاره ای;fa;;Persia
4657;Vuokra-Asunnot;Арендуемое жилье;ru;;Venäjä
4657;Vuokra-Asunnot;Guryaha kirada ah;so;;Somali
4657;Vuokra-Asunnot;Hyresbostäder;sv;https://www.vaasa.fi/sv/bo-och-lev/boende-och-byggande/boende/vuokra-asunnot/;Ruotsi
4657;Vuokra-Asunnot;租赁性住房;zh;;Kiina
4658;Oleskelulupa;ترخيص الإقامة;ar;;Arabi
4658;Oleskelulupa;Residence Permit;en;https://migri.fi/en/residence-permit;Englanti
4658;Oleskelulupa;Permiso de residencia;es;;Espanja
4658;Oleskelulupa;Elamisluba;et;;Eesti
4658;Oleskelulupa;اجازه اقامت;fa;;Persia
4658;Oleskelulupa;Вид на жительство;ru;;Venäjä
4658;Oleskelulupa;Oggolaanshaha joogitaanka;so;;Somali
4658;Oleskelulupa;Uppehållstillstånd;sv;https://migri.fi/sv/uppehallstillstand;Ruotsi
4658;Oleskelulupa;居留许可;zh;;Kiina
4661;Welcome Office;مكتب الترحيب;ar;;Arabi
4661;Welcome Office;Welcome Office;en;https://www.vaasa.fi/en/about-vaasa-and-the-vaasa-region/contact-us-city-of-vaasa/information-and-advisory-services/welcome-office/;Englanti
4661;Welcome Office;Oficina de Bienvenida;es;;Espanja
4661;Welcome Office;Welcome Office;et;;Eesti
4661;Welcome Office;دفتر خوش آمدی - اطلاعات و مشاوره;fa;;Persia
4661;Welcome Office;Welcome Office;ru;;Venäjä
4661;Welcome Office;Welcome office;so;;Somali
4661;Welcome Office;Welcome Office;sv;https://www.vaasa.fi/sv/info-om-vasa-och-regionen/ta-kontakt-vasa-stad/radgivnings-och-servicestallen/welcome-office/;Ruotsi
4661;Welcome Office;欢迎办公室;zh;;Kiina
4662;Jos olet suorittanut tutkinnon Suomessa;إذا كنت قد حصلت على شهادة دراسية من فنلندا;ar;;Arabi
4662;Jos olet suorittanut tutkinnon Suomessa;If you have completed a degree in Finland;en;https://migri.fi/en/degree-completed-in-finland;Englanti
4662;Jos olet suorittanut tutkinnon Suomessa;Si ha obtenido un título en Finlandia;es;;Espanja
4662;Jos olet suorittanut tutkinnon Suomessa;Kui oled omandanud hariduse Soomes;et;;Eesti
4662;Jos olet suorittanut tutkinnon Suomessa;اگر در فنلاند مدرک تحصیلی دریافت کرده اید;fa;;Persia
4662;Jos olet suorittanut tutkinnon Suomessa;Si vous avez obtenu un diplôme en Finlande;fr;;Ranska
4662;Jos olet suorittanut tutkinnon Suomessa;Если вы получили образование в Финляндии;ru;;Venäjä
4662;Jos olet suorittanut tutkinnon Suomessa;Haddii aad Finland shahaado ka qaadatay;so;;Somali
4662;Jos olet suorittanut tutkinnon Suomessa;Om du har avlagt examen i Finland;sv;https://migri.fi/sv/person-som-avlagt-examen-i-finland;Ruotsi
4662;Jos olet suorittanut tutkinnon Suomessa;Akademik derecenizi Finlandiya'da tamamladıysanız;tr;;Turkki
4662;Jos olet suorittanut tutkinnon Suomessa;如果您在芬兰取得了学位;zh;;Kiina
4663;Jos olet suorittanut tutkimuksen Suomessa;إذا كنت قد قمت بإجراء بحث في فنلندا;ar;;Arabi
4663;Jos olet suorittanut tutkimuksen Suomessa;If you have completed research in Finland;en;https://migri.fi/en/research-work-finished-in-finland;Englanti
4663;Jos olet suorittanut tutkimuksen Suomessa;Si ha realizado una investigación en Finlandia;es;;Espanja
4663;Jos olet suorittanut tutkimuksen Suomessa;Kui oled omandanud teaduskraadi Soomes;et;;Eesti
4663;Jos olet suorittanut tutkimuksen Suomessa;اگر در فنلاند پژوهش انجام داده اید;fa;;Persia
4663;Jos olet suorittanut tutkimuksen Suomessa;Si vous avez fait de la recherche en Finlande;fr;;Ranska
4663;Jos olet suorittanut tutkimuksen Suomessa;Если вы проводили научные исследования в Финляндии;ru;;Venäjä
4663;Jos olet suorittanut tutkimuksen Suomessa;Haddii aad Finland cilmi-baaris ka samaysay;so;;Somali
4663;Jos olet suorittanut tutkimuksen Suomessa;Om du har slutfört forskning i Finland;sv;https://migri.fi/sv/person-som-slutfort-forskning-i-finland;Ruotsi
4663;Jos olet suorittanut tutkimuksen Suomessa;Akademik araştırmanızı Finlandiya'da tamamladıysanız;tr;;Turkki
4663;Jos olet suorittanut tutkimuksen Suomessa;如果您在芬兰完成了学术研究;zh;;Kiina
4664;Jatkolupa työnhakua tai yritystoimintaa varten;تمديد ترخيص الإقامة من أجل البحث عن عمل أو إقامة أنشطة تجارية;ar;;Arabi
4664;Jatkolupa työnhakua tai yritystoimintaa varten;Permit extension for job search or business activities;en;https://migri.fi/en/extended-permit-to-look-for-work;Englanti
4664;Jatkolupa työnhakua tai yritystoimintaa varten;Permiso de continuación para búsqueda de trabajo o actividad empresarial;es;;Espanja
4664;Jatkolupa työnhakua tai yritystoimintaa varten;Elamisloa pikendamine tööotsimiseks või ettevõtluseks;et;;Eesti
4664;Jatkolupa työnhakua tai yritystoimintaa varten;ادامه اجازه اقامت برای جستجوی کار و فعالیت کسب و کار;fa;;Persia
4664;Jatkolupa työnhakua tai yritystoimintaa varten;Permis de prolongation pour rechercher un emploi ou pour des activités entrepreneuriales;fr;;Ranska
4664;Jatkolupa työnhakua tai yritystoimintaa varten;Продление вида на жительство в целях трудоустройства или предпринимательской деятельности;ru;;Venäjä
4664;Jatkolupa työnhakua tai yritystoimintaa varten;Sharciga siisocda ee loogu talagalay shaqo raadinta ama hawlaha ganacsi;so;;Somali
4664;Jatkolupa työnhakua tai yritystoimintaa varten;Fortsatt uppehållstillstånd för arbetssökande eller företagsverksamhet;sv;https://migri.fi/sv/fortsatt-tillstand-for-att-soka-arbete;Ruotsi
4664;Jatkolupa työnhakua tai yritystoimintaa varten;İş arama veya firma faaliyetleri için uzatılmış oturma izni;tr;;Turkki
4664;Jatkolupa työnhakua tai yritystoimintaa varten;针对求职和商业经营的居留许可续签;zh;;Kiina
4665;Poliisin neuvontapalvelu ;خدمة الاستشارات التابعة للشرطة ;ar;;Arabi
4665;Poliisin neuvontapalvelu ;Police advisory service ;en;;Englanti
4665;Poliisin neuvontapalvelu ;Servicio de asesoramiento de la policía ;es;;Espanja
4665;Poliisin neuvontapalvelu ;Politsei nõustamisteenus ;et;;Eesti
4665;Poliisin neuvontapalvelu ;خدمات مشاوره پلیس ;fa;;Persia
4665;Poliisin neuvontapalvelu ;Service d’assistance de la Police ;fr;;Ranska
4665;Poliisin neuvontapalvelu ;Консультационная служба полиции ;ru;;Venäjä
4665;Poliisin neuvontapalvelu ;Adeegga talabixinta booliska;so;;Somali
4665;Poliisin neuvontapalvelu ;Polisens rådgivningstjänst ;sv;https://poliisi.fi/sv/riksomfattande-radgivningstjanst;Ruotsi
4665;Poliisin neuvontapalvelu ;Polis danışma hizmeti ;tr;;Turkki
4665;Poliisin neuvontapalvelu ;警察局咨询服务 ;zh;;Kiina
4666;vuokra-asunnot;مساكن الإيجار  في فاسا;ar;;Arabi
4666;vuokra-asunnot;Rental Apartments in Vaasa;en;https://www.pikipruukki.com/en/web/en/;Englanti
4666;vuokra-asunnot;Viviendas de alquiler en Vaasa;es;;Espanja
4666;vuokra-asunnot;Üürikorter Vaasas;et;;Eesti
4666;vuokra-asunnot;آپارتمان اجاره ای در واسا;fa;;Persia
4666;vuokra-asunnot;Арендная квартира в Ваасе;ru;;Venäjä
4666;vuokra-asunnot;Vaasa in guri kiro ah laga helo;so;;Somali
4666;vuokra-asunnot;Hyresbostäder i Vasa;sv;https://www.pikipruukki.com/sv/web/sv/;Ruotsi
4666;vuokra-asunnot;瓦萨的租赁性住房;zh;;Kiina
4667;Vantaan sosiaali- ja kriisipäivystys ;مناوبة الطوارئ للخدمات الاجتماعية والأزمات لمدينة فانتا ;ar;;Arabi
4667;Vantaan sosiaali- ja kriisipäivystys ;Vantaa Social and Crisis Emergency Services ;en;https://www.vantaa.fi/health_care_and_social_services/health_services/emergency_services/social_emergency_and_crisis_center;Englanti
4667;Vantaan sosiaali- ja kriisipäivystys ;Servicio de guardia para asuntos sociales y crisis de Vantaa ;es;;Espanja
4667;Vantaan sosiaali- ja kriisipäivystys ;Vantaa sotsiaal- ja kriisivalve ;et;;Eesti
4667;Vantaan sosiaali- ja kriisipäivystys ;کشیک امور اجتماعی و بحران شهر وانتا (Vantaa) ;fa;;Persia
4667;Vantaan sosiaali- ja kriisipäivystys ;Service social et de permanence de crise de Vantaa ;fr;;Ranska
4667;Vantaan sosiaali- ja kriisipäivystys ;Социально-кризисная служба г. Вантаа ;ru;;Venäjä
4667;Vantaan sosiaali- ja kriisipäivystys ;Heeganka sooshalka iyo xasaradaa ee Vantaa;so;;Somali
